Value; Square root
38.400000;6.196773
38.410000;6.197580
38.420000;6.198387
38.430000;6.199193
38.440000;6.200000
38.450000;6.200806
38.460000;6.201613
38.470000;6.202419
38.480000;6.203225
38.490000;6.204031
38.500000;6.204837
38.510000;6.205643
38.520000;6.206448
38.530000;6.207254
38.540000;6.208059
38.550000;6.208865
38.560000;6.209670
38.570000;6.210475
38.580000;6.211280
38.590000;6.212085
38.600000;6.212890
38.610000;6.213695
38.620000;6.214499
38.630000;6.215304
38.640000;6.216108
38.650000;6.216912
38.660000;6.217717
38.670000;6.218521
38.680000;6.219325
38.690000;6.220129
38.700000;6.220932
38.710000;6.221736
38.720000;6.222540
38.730000;6.223343
38.740000;6.224147
38.750000;6.224950
38.760000;6.225753
38.770000;6.226556
38.780000;6.227359
38.790000;6.228162
38.800000;6.228965
38.810000;6.229767
38.820000;6.230570
38.830000;6.231372
38.840000;6.232175
38.850000;6.232977
38.860000;6.233779
38.870000;6.234581
38.880000;6.235383
38.890000;6.236185
38.900000;6.236986
38.910000;6.237788
38.920000;6.238590
38.930000;6.239391
38.940000;6.240192
38.950000;6.240994
38.960000;6.241795
38.970000;6.242596
38.980000;6.243397
38.990000;6.244197
39.000000;6.244998
39.010000;6.245799
39.020000;6.246599
39.030000;6.247399
39.040000;6.248200
39.050000;6.249000
39.060000;6.249800
39.070000;6.250600
39.080000;6.251400
39.090000;6.252200
39.100000;6.252999
39.110000;6.253799
39.120000;6.254598
39.130000;6.255398
39.140000;6.256197
39.150000;6.256996
39.160000;6.257795
39.170000;6.258594
39.180000;6.259393
39.190000;6.260192
39.200000;6.260990
39.210000;6.261789
39.220000;6.262587
39.230000;6.263386
39.240000;6.264184
39.250000;6.264982
39.260000;6.265780
39.270000;6.266578
39.280000;6.267376
39.290000;6.268174
39.300000;6.268971
39.310000;6.269769
39.320000;6.270566
39.330000;6.271363
39.340000;6.272161
39.350000;6.272958
39.360000;6.273755
39.370000;6.274552
39.380000;6.275349
39.390000;6.276145
39.400000;6.276942
39.410000;6.277738
39.420000;6.278535
39.430000;6.279331
39.440000;6.280127
39.450000;6.280923
39.460000;6.281720
39.470000;6.282515
39.480000;6.283311
39.490000;6.284107
39.500000;6.284903
39.510000;6.285698
39.520000;6.286493
39.530000;6.287289
39.540000;6.288084
39.550000;6.288879
39.560000;6.289674
39.570000;6.290469
39.580000;6.291264
39.590000;6.292058
39.600000;6.292853
39.610000;6.293648
39.620000;6.294442
39.630000;6.295236
39.640000;6.296030
39.650000;6.296825
39.660000;6.297619
39.670000;6.298412
39.680000;6.299206
39.690000;6.300000
39.700000;6.300794
39.710000;6.301587
39.720000;6.302381
39.730000;6.303174
39.740000;6.303967
39.750000;6.304760
39.760000;6.305553
39.770000;6.306346
39.780000;6.307139
39.790000;6.307932
39.800000;6.308724
39.810000;6.309517
39.820000;6.310309
39.830000;6.311101
39.840000;6.311894
39.850000;6.312686
39.860000;6.313478
39.870000;6.314270
39.880000;6.315061
39.890000;6.315853
39.900000;6.316645
39.910000;6.317436
39.920000;6.318228
39.930000;6.319019
39.940000;6.319810
39.950000;6.320601
39.960000;6.321392
39.970000;6.322183
39.980000;6.322974
39.990000;6.323765
40.000000;6.324555
40.010000;6.325346
40.020000;6.326136
40.030000;6.326927
40.040000;6.327717
40.050000;6.328507
40.060000;6.329297
40.070000;6.330087
40.080000;6.330877
40.090000;6.331666
40.100000;6.332456
40.110000;6.333246
40.120000;6.334035
40.130000;6.334824
40.140000;6.335614
40.150000;6.336403
40.160000;6.337192
40.170000;6.337981
40.180000;6.338770
40.190000;6.339558
40.200000;6.340347
40.210000;6.341136
40.220000;6.341924
40.230000;6.342712
40.240000;6.343501
40.250000;6.344289
40.260000;6.345077
40.270000;6.345865
40.280000;6.346653
40.290000;6.347440
40.300000;6.348228
40.310000;6.349016
40.320000;6.349803
40.330000;6.350591
40.340000;6.351378
40.350000;6.352165
40.360000;6.352952
40.370000;6.353739
40.380000;6.354526
40.390000;6.355313
40.400000;6.356099
40.410000;6.356886
40.420000;6.357673
40.430000;6.358459
40.440000;6.359245
40.450000;6.360031
40.460000;6.360818
40.470000;6.361604
40.480000;6.362389
40.490000;6.363175
40.500000;6.363961
40.510000;6.364747
40.520000;6.365532
40.530000;6.366318
40.540000;6.367103
40.550000;6.367888
40.560000;6.368673
40.570000;6.369458
40.580000;6.370243
40.590000;6.371028
40.600000;6.371813
40.610000;6.372598
40.620000;6.373382
40.630000;6.374167
40.640000;6.374951
40.650000;6.375735
40.660000;6.376519
40.670000;6.377304
40.680000;6.378087
40.690000;6.378871
40.700000;6.379655
40.710000;6.380439
40.720000;6.381222
40.730000;6.382006
40.740000;6.382789
40.750000;6.383573
40.760000;6.384356
40.770000;6.385139
40.780000;6.385922
40.790000;6.386705
40.800000;6.387488
40.810000;6.388271
40.820000;6.389053
40.830000;6.389836
40.840000;6.390618
40.850000;6.391400
40.860000;6.392183
40.870000;6.392965
40.880000;6.393747
40.890000;6.394529
40.900000;6.395311
40.910000;6.396093
40.920000;6.396874
40.930000;6.397656
40.940000;6.398437
40.950000;6.399219
40.960000;6.400000
40.970000;6.400781
40.980000;6.401562
40.990000;6.402343
41.000000;6.403124
41.010000;6.403905
41.020000;6.404686
41.030000;6.405466
41.040000;6.406247
41.050000;6.407027
41.060000;6.407808
41.070000;6.408588
41.080000;6.409368
41.090000;6.410148
41.100000;6.410928
41.110000;6.411708
41.120000;6.412488
41.130000;6.413267
41.140000;6.414047
41.150000;6.414827
41.160000;6.415606
41.170000;6.416385
41.180000;6.417164
41.190000;6.417944
41.200000;6.418723
41.210000;6.419502
41.220000;6.420280
41.230000;6.421059
41.240000;6.421838
41.250000;6.422616
41.260000;6.423395
41.270000;6.424173
41.280000;6.424951
41.290000;6.425730
41.300000;6.426508
41.310000;6.427286
41.320000;6.428063
41.330000;6.428841
41.340000;6.429619
41.350000;6.430397
41.360000;6.431174
41.370000;6.431951
41.380000;6.432729
41.390000;6.433506
41.400000;6.434283
41.410000;6.435060
41.420000;6.435837
41.430000;6.436614
41.440000;6.437391
41.450000;6.438167
41.460000;6.438944
41.470000;6.439720
41.480000;6.440497
41.490000;6.441273
41.500000;6.442049
41.510000;6.442825
41.520000;6.443601
41.530000;6.444377
41.540000;6.445153
41.550000;6.445929
41.560000;6.446705
41.570000;6.447480
41.580000;6.448256
41.590000;6.449031
41.600000;6.449806
41.610000;6.450581
41.620000;6.451356
41.630000;6.452131
41.640000;6.452906
41.650000;6.453681
41.660000;6.454456
41.670000;6.455230
41.680000;6.456005
41.690000;6.456779
41.700000;6.457554
41.710000;6.458328
41.720000;6.459102
41.730000;6.459876
41.740000;6.460650
41.750000;6.461424
41.760000;6.462198
41.770000;6.462971
41.780000;6.463745
41.790000;6.464519
41.800000;6.465292
41.810000;6.466065
41.820000;6.466838
41.830000;6.467612
41.840000;6.468385
41.850000;6.469158
41.860000;6.469930
41.870000;6.470703
41.880000;6.471476
41.890000;6.472248
41.900000;6.473021
41.910000;6.473793
41.920000;6.474566
41.930000;6.475338
41.940000;6.476110
41.950000;6.476882
41.960000;6.477654
41.970000;6.478426
41.980000;6.479197
41.990000;6.479969
42.000000;6.480741
42.010000;6.481512
42.020000;6.482284
42.030000;6.483055
42.040000;6.483826
42.050000;6.484597
42.060000;6.485368
42.070000;6.486139
42.080000;6.486910
42.090000;6.487681
42.100000;6.488451
42.110000;6.489222
42.120000;6.489992
42.130000;6.490763
42.140000;6.491533
42.150000;6.492303
42.160000;6.493073
42.170000;6.493843
42.180000;6.494613
42.190000;6.495383
42.200000;6.496153
42.210000;6.496922
42.220000;6.497692
42.230000;6.498461
42.240000;6.499231
42.250000;6.500000
42.260000;6.500769
42.270000;6.501538
42.280000;6.502307
42.290000;6.503076
42.300000;6.503845
42.310000;6.504614
42.320000;6.505382
42.330000;6.506151
42.340000;6.506919
42.350000;6.507688
42.360000;6.508456
42.370000;6.509224
42.380000;6.509992
42.390000;6.510760
42.400000;6.511528
42.410000;6.512296
42.420000;6.513064
42.430000;6.513831
42.440000;6.514599
42.450000;6.515366
42.460000;6.516134
42.470000;6.516901
42.480000;6.517668
42.490000;6.518435
42.500000;6.519202
42.510000;6.519969
42.520000;6.520736
42.530000;6.521503
42.540000;6.522270
42.550000;6.523036
42.560000;6.523803
42.570000;6.524569
42.580000;6.525335
42.590000;6.526101
42.600000;6.526868
42.610000;6.527634
42.620000;6.528399
42.630000;6.529165
42.640000;6.529931
42.650000;6.530697
42.660000;6.531462
42.670000;6.532228
42.680000;6.532993
42.690000;6.533758
42.700000;6.534524
42.710000;6.535289
42.720000;6.536054
42.730000;6.536819
42.740000;6.537584
42.750000;6.538348
42.760000;6.539113
42.770000;6.539878
42.780000;6.540642
42.790000;6.541407
42.800000;6.542171
42.810000;6.542935
42.820000;6.543699
42.830000;6.544463
42.840000;6.545227
42.850000;6.545991
42.860000;6.546755
42.870000;6.547519
42.880000;6.548282
42.890000;6.549046
42.900000;6.549809
42.910000;6.550572
42.920000;6.551336
42.930000;6.552099
42.940000;6.552862
42.950000;6.553625
42.960000;6.554388
42.970000;6.555151
42.980000;6.555913
42.990000;6.556676
43.000000;6.557439
43.010000;6.558201
43.020000;6.558963
43.030000;6.559726
43.040000;6.560488
43.050000;6.561250
43.060000;6.562012
43.070000;6.562774
43.080000;6.563536
43.090000;6.564297
43.100000;6.565059
43.110000;6.565821
43.120000;6.566582
43.130000;6.567343
43.140000;6.568105
43.150000;6.568866
43.160000;6.569627
43.170000;6.570388
43.180000;6.571149
43.190000;6.571910
43.200000;6.572671
43.210000;6.573431
43.220000;6.574192
43.230000;6.574952
43.240000;6.575713
43.250000;6.576473
43.260000;6.577233
43.270000;6.577994
43.280000;6.578754
43.290000;6.579514
43.300000;6.580274
43.310000;6.581033
43.320000;6.581793
43.330000;6.582553
43.340000;6.583312
43.350000;6.584072
43.360000;6.584831
43.370000;6.585590
43.380000;6.586350
43.390000;6.587109
43.400000;6.587868
43.410000;6.588627
43.420000;6.589385
43.430000;6.590144
43.440000;6.590903
43.450000;6.591661
43.460000;6.592420
43.470000;6.593178
43.480000;6.593937
43.490000;6.594695
43.500000;6.595453
43.510000;6.596211
43.520000;6.596969
43.530000;6.597727
43.540000;6.598485
43.550000;6.599242
43.560000;6.600000
43.570000;6.600758
43.580000;6.601515
43.590000;6.602272
43.600000;6.603030
43.610000;6.603787
43.620000;6.604544
43.630000;6.605301
43.640000;6.606058
43.650000;6.606815
43.660000;6.607571
43.670000;6.608328
43.680000;6.609085
43.690000;6.609841
43.700000;6.610598
43.710000;6.611354
43.720000;6.612110
43.730000;6.612866
43.740000;6.613622
43.750000;6.614378
43.760000;6.615134
43.770000;6.615890
43.780000;6.616646
43.790000;6.617401
43.800000;6.618157
43.810000;6.618912
43.820000;6.619668
43.830000;6.620423
43.840000;6.621178
43.850000;6.621933
43.860000;6.622688
43.870000;6.623443
43.880000;6.624198
43.890000;6.624953
43.900000;6.625708
43.910000;6.626462
43.920000;6.627217
43.930000;6.627971
43.940000;6.628725
43.950000;6.629480
43.960000;6.630234
43.970000;6.630988
43.980000;6.631742
43.990000;6.632496
44.000000;6.633250
44.010000;6.634003
44.020000;6.634757
44.030000;6.635511
44.040000;6.636264
44.050000;6.637017
44.060000;6.637771
44.070000;6.638524
44.080000;6.639277
44.090000;6.640030
44.100000;6.640783
44.110000;6.641536
44.120000;6.642289
44.130000;6.643041
44.140000;6.643794
44.150000;6.644547
44.160000;6.645299
44.170000;6.646051
44.180000;6.646804
44.190000;6.647556
44.200000;6.648308
44.210000;6.649060
44.220000;6.649812
44.230000;6.650564
44.240000;6.651316
44.250000;6.652067
44.260000;6.652819
44.270000;6.653570
44.280000;6.654322
44.290000;6.655073
44.300000;6.655825
44.310000;6.656576
44.320000;6.657327
44.330000;6.658078
44.340000;6.658829
44.350000;6.659580
44.360000;6.660330
44.370000;6.661081
44.380000;6.661832
44.390000;6.662582
44.400000;6.663332
44.410000;6.664083
44.420000;6.664833
44.430000;6.665583
44.440000;6.666333
44.450000;6.667083
44.460000;6.667833
44.470000;6.668583
44.480000;6.669333
44.490000;6.670082
44.500000;6.670832
44.510000;6.671582
44.520000;6.672331
44.530000;6.673080
44.540000;6.673829
44.550000;6.674579
44.560000;6.675328
44.570000;6.676077
44.580000;6.676826
44.590000;6.677574
44.600000;6.678323
44.610000;6.679072
44.620000;6.679820
44.630000;6.680569
44.640000;6.681317
44.650000;6.682066
44.660000;6.682814
44.670000;6.683562
44.680000;6.684310
44.690000;6.685058
44.700000;6.685806
44.710000;6.686554
44.720000;6.687301
44.730000;6.688049
44.740000;6.688797
44.750000;6.689544
44.760000;6.690291
44.770000;6.691039
44.780000;6.691786
44.790000;6.692533
44.800000;6.693280
44.810000;6.694027
44.820000;6.694774
44.830000;6.695521
44.840000;6.696268
44.850000;6.697014
44.860000;6.697761
44.870000;6.698507
44.880000;6.699254
44.890000;6.700000
44.900000;6.700746
44.910000;6.701492
44.920000;6.702238
44.930000;6.702984
44.940000;6.703730
44.950000;6.704476
44.960000;6.705222
44.970000;6.705967
44.980000;6.706713
44.990000;6.707459
45.000000;6.708204
45.010000;6.708949
45.020000;6.709694
45.030000;6.710440
45.040000;6.711185
45.050000;6.711930
45.060000;6.712675
45.070000;6.713419
45.080000;6.714164
45.090000;6.714909
45.100000;6.715653
45.110000;6.716398
45.120000;6.717142
45.130000;6.717887
45.140000;6.718631
45.150000;6.719375
45.160000;6.720119
45.170000;6.720863
45.180000;6.721607
45.190000;6.722351
45.200000;6.723095
45.210000;6.723838
45.220000;6.724582
45.230000;6.725325
45.240000;6.726069
45.250000;6.726812
45.260000;6.727555
45.270000;6.728298
45.280000;6.729042
45.290000;6.729785
45.300000;6.730527
45.310000;6.731270
45.320000;6.732013
45.330000;6.732756
45.340000;6.733498
45.350000;6.734241
45.360000;6.734983
45.370000;6.735726
45.380000;6.736468
45.390000;6.737210
45.400000;6.737952
45.410000;6.738694
45.420000;6.739436
45.430000;6.740178
45.440000;6.740920
45.450000;6.741662
45.460000;6.742403
45.470000;6.743145
45.480000;6.743886
45.490000;6.744627
45.500000;6.745369
45.510000;6.746110
45.520000;6.746851
45.530000;6.747592
45.540000;6.748333
45.550000;6.749074
45.560000;6.749815
45.570000;6.750556
45.580000;6.751296
45.590000;6.752037
45.600000;6.752777
45.610000;6.753518
45.620000;6.754258
45.630000;6.754998
45.640000;6.755738
45.650000;6.756478
45.660000;6.757218
45.670000;6.757958
45.680000;6.758698
45.690000;6.759438
45.700000;6.760178
45.710000;6.760917
45.720000;6.761657
45.730000;6.762396
45.740000;6.763135
45.750000;6.763875
45.760000;6.764614
45.770000;6.765353
45.780000;6.766092
45.790000;6.766831
45.800000;6.767570
45.810000;6.768309
45.820000;6.769047
45.830000;6.769786
45.840000;6.770524
45.850000;6.771263
45.860000;6.772001
45.870000;6.772739
45.880000;6.773478
45.890000;6.774216
45.900000;6.774954
45.910000;6.775692
45.920000;6.776430
45.930000;6.777168
45.940000;6.777905
45.950000;6.778643
45.960000;6.779381
45.970000;6.780118
45.980000;6.780855
45.990000;6.781593
46.000000;6.782330
46.010000;6.783067
46.020000;6.783804
46.030000;6.784541
46.040000;6.785278
46.050000;6.786015
46.060000;6.786752
46.070000;6.787488
46.080000;6.788225
46.090000;6.788962
46.100000;6.789698
46.110000;6.790434
46.120000;6.791171
46.130000;6.791907
46.140000;6.792643
46.150000;6.793379
46.160000;6.794115
46.170000;6.794851
46.180000;6.795587
46.190000;6.796323
46.200000;6.797058
46.210000;6.797794
46.220000;6.798529
46.230000;6.799265
46.240000;6.800000
46.250000;6.800735
46.260000;6.801470
46.270000;6.802206
46.280000;6.802941
46.290000;6.803675
46.300000;6.804410
46.310000;6.805145
46.320000;6.805880
46.330000;6.806614
46.340000;6.807349
46.350000;6.808083
46.360000;6.808818
46.370000;6.809552
46.380000;6.810286
46.390000;6.811020
46.400000;6.811755
46.410000;6.812489
46.420000;6.813222
46.430000;6.813956
46.440000;6.814690
46.450000;6.815424
46.460000;6.816157
46.470000;6.816891
46.480000;6.817624
46.490000;6.818358
46.500000;6.819091
46.510000;6.819824
46.520000;6.820557
46.530000;6.821290
46.540000;6.822023
46.550000;6.822756
46.560000;6.823489
46.570000;6.824222
46.580000;6.824954
46.590000;6.825687
46.600000;6.826419
46.610000;6.827152
46.620000;6.827884
46.630000;6.828616
46.640000;6.829348
46.650000;6.830081
46.660000;6.830813
46.670000;6.831544
46.680000;6.832276
46.690000;6.833008
46.700000;6.833740
46.710000;6.834471
46.720000;6.835203
46.730000;6.835934
46.740000;6.836666
46.750000;6.837397
46.760000;6.838128
46.770000;6.838860
46.780000;6.839591
46.790000;6.840322
46.800000;6.841053
46.810000;6.841783
46.820000;6.842514
46.830000;6.843245
46.840000;6.843975
46.850000;6.844706
46.860000;6.845436
46.870000;6.846167
46.880000;6.846897
46.890000;6.847627
46.900000;6.848357
46.910000;6.849088
46.920000;6.849818
46.930000;6.850547
46.940000;6.851277
46.950000;6.852007
46.960000;6.852737
46.970000;6.853466
46.980000;6.854196
46.990000;6.854925
47.000000;6.855655
47.010000;6.856384
47.020000;6.857113
47.030000;6.857842
47.040000;6.858571
47.050000;6.859300
47.060000;6.860029
47.070000;6.860758
47.080000;6.861487
47.090000;6.862215
47.100000;6.862944
47.110000;6.863672
47.120000;6.864401
47.130000;6.865129
47.140000;6.865858
47.150000;6.866586
47.160000;6.867314
47.170000;6.868042
47.180000;6.868770
47.190000;6.869498
47.200000;6.870226
47.210000;6.870953
47.220000;6.871681
47.230000;6.872409
47.240000;6.873136
47.250000;6.873864
47.260000;6.874591
47.270000;6.875318
47.280000;6.876045
47.290000;6.876772
47.300000;6.877500
47.310000;6.878227
47.320000;6.878953
47.330000;6.879680
47.340000;6.880407
47.350000;6.881134
47.360000;6.881860
47.370000;6.882587
47.380000;6.883313
47.390000;6.884040
47.400000;6.884766
47.410000;6.885492
47.420000;6.886218
47.430000;6.886944
47.440000;6.887670
47.450000;6.888396
47.460000;6.889122
47.470000;6.889848
47.480000;6.890573
47.490000;6.891299
47.500000;6.892024
47.510000;6.892750
47.520000;6.893475
47.530000;6.894200
47.540000;6.894926
47.550000;6.895651
47.560000;6.896376
47.570000;6.897101
47.580000;6.897826
47.590000;6.898551
47.600000;6.899275
47.610000;6.900000
47.620000;6.900725
47.630000;6.901449
47.640000;6.902174
47.650000;6.902898
47.660000;6.903622
47.670000;6.904346
47.680000;6.905071
47.690000;6.905795
47.700000;6.906519
47.710000;6.907243
47.720000;6.907966
47.730000;6.908690
47.740000;6.909414
47.750000;6.910137
47.760000;6.910861
47.770000;6.911584
47.780000;6.912308
47.790000;6.913031
47.800000;6.913754
47.810000;6.914478
47.820000;6.915201
47.830000;6.915924
47.840000;6.916647
47.850000;6.917369
47.860000;6.918092
47.870000;6.918815
47.880000;6.919538
47.890000;6.920260
47.900000;6.920983
47.910000;6.921705
47.920000;6.922427
47.930000;6.923150
47.940000;6.923872
47.950000;6.924594
47.960000;6.925316
47.970000;6.926038
47.980000;6.926760
47.990000;6.927482
48.000000;6.928203
48.010000;6.928925
48.020000;6.929646
48.030000;6.930368
48.040000;6.931089
48.050000;6.931811
48.060000;6.932532
48.070000;6.933253
48.080000;6.933974
48.090000;6.934695
